noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,tmdbId,movieId,imdbId,adult,budget_x,genres,imdb_id,original_language,original_title,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title_x,video,vote_average,vote_count,year,title_y,test,clean_test,binary,budget_y,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
5,7,26,9,3,20,10189,61024,910936,False,27000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0910936,en,Pineapple Express,8.461369,/scEvOPl6ZJctQVnRWHvq0pP0DkM.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Apatow Productions', 'id': 10105}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-06,101624843.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Put this in your pipe and smoke it.,Pineapple Express,False,6.6,1169.0,2008,Pineapple Express,men,men,FAIL,26000000,87341380.0,101549277.0,2008FAIL,28138664,94525760.0,109902346.0,2.0,2.0
5,13,7,1,2,0,10188,61071,1018785,False,27000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt1018785,en,The Sisterhood of the Traveling Pants 2,4.631978,/elSah7pN2ZeEOtscSu5WWGQinHH.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-06,44352417.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some friends just fit together.,The Sisterhood of the Traveling Pants 2,False,6.1,244.0,2008,The Sisterhood of the Traveling Pants 2,ok,ok,PASS,27000000,44089964.0,44270131.0,2008PASS,29220920,47716642.0,47911629.0,2.0,2.0
25,25,24,11,8,17,7446,61132,942385,False,92000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0942385,en,Tropic Thunder,8.980941,/zoWUdaaWKPDyr9b0il0YcggDWgJ.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'Red Hour Films', 'id': 12178}, {'name': 'Internationale Filmproduktion Stella-del-Sud Second', 'id': 12379}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-08-09,188072649.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,The movie they think they're making... isn't a movie anymore.,Tropic Thunder,False,6.5,1707.0,2008,Tropic Thunder,nowomen,nowomen,FAIL,90000000,110461307.0,188163455.0,2008FAIL,97403068,119547447.0,203641087.0,2.0,2.0
3,0,1,8,0,3,8885,61236,1185616,False,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10752, 'name': 'War'}]",tt1185616,he,Vals Im Bashir,7.636625,/qPINEHB2j0PUKDqo8MNLcGEjoB7.jpg,"[{'name': ""Les Films d'Ici"", 'id': 1848}, {'name': 'Bridgit Folman Film Gang', 'id': 17931}, {'name': 'Razor Film Produktion', 'id': 17932}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-06-25,11125849.0,90.0,"[{'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Waltz with Bashir,False,7.8,294.0,2008,Waltz with Bashir,nowomen,nowomen,FAIL,2000000,2283849.0,11125664.0,2008FAIL,2164513,2471710.0,12040820.0,2.0,2.0
9,3,3,9,0,3,13310,61240,1139797,False,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",tt1139797,sv,Låt den rätte komma in,7.274237,/9FGpMfbpKjN7i2jF2gQpvQvK9VB.jpg,"[{'name': 'EFTI', 'id': 3576}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2008-01-26,10785801.0,115.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Eli is 12 years old. She’s been 12 for over 200 years and she just moved in next door.,Let the Right One In,False,7.5,997.0,2008,L&aring;t den r&auml;tte komma in (Let the Right One In),notalk-disagree,notalk,FAIL,4500000,2122085.0,12247682.0,2008FAIL,4870153,2296640.0,13255131.0,2.0,2.0
1,7,8,1,2,10,12621,61246,1104733,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt1104733,en,Hamlet 2,5.654268,/zGbyWSH4szyaCXA78wRCnwMYb4K.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-21,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One high school drama teacher is about to make a huge number 2.,Hamlet 2,False,6.1,56.0,2008,Hamlet 2,ok,ok,PASS,9000000,4886216.0,4898285.0,2008PASS,9740307,5288138.0,5301200.0,2.0,2.0
1,2,10,33,4,20,10483,61248,452608,False,45000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0452608,en,Death Race,13.53003,/3dIZ049AxmvrvNiXKPc36YNum7g.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'Impact Pictures', 'id': 248}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Scion Films', 'id': 7419}, {'name': 'H2S2 Filmproduktionsgesellschaft', 'id': 28121}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-08-22,73762516.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get ready for a killer race.,Death Race,False,6.0,1205.0,2008,Death Race,notalk,notalk,FAIL,65000000,36316032.0,72516819.0,2008FAIL,70346660,39303255.0,78481785.0,2.0,2.0
4,10,8,8,14,11,12620,61250,852713,False,25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt0852713,en,The House Bunny,9.920106,/r4QlWdvduWGJdiGlYiwIsDC1kPu.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Alta Loma Entertainment', 'id': 15636}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-22,70442940.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For the girls of ZETA house college life was no party, until Shelley showed up.",The House Bunny,False,5.6,548.0,2008,The House Bunny,ok,ok,PASS,25000000,48237389.0,70237389.0,2008PASS,27056408,52205219.0,76014858.0,2.0,2.0
3,3,10,1,0,1,13956,61267,486321,False,25000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",tt0486321,en,Fly Me to the Moon,4.729184,/eM5clf65GzhnTKYwOgNqhgFZTFF.jpg,"[{'name': 'uFilm', 'id': 8676}, {'name': 'nWave Pictures', 'id': 10159}, {'name': 'Illuminata Pictures', 'id': 10160}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-15,0.0,84.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,First ever animated movie created for 3D,Fly Me to the Moon,False,4.4,46.0,2008,Fly Me to the Moon,nowomen,nowomen,FAIL,25000000,14543943.0,57546746.0,2008FAIL,27056408,15740274.0,62280329.0,2.0,2.0
25,9,30,16,4,8,4944,61323,887883,False,37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0887883,en,Burn After Reading,13.206799,/cbuPko7d87rhGEzMVIdHgW4mfob.jpg,"[{'name': 'Mike Zoss Productions', 'id': 2092}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2008-09-05,163720069.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Intelligence is relative.,Burn After Reading,False,6.5,1251.0,2008,Burn After Reading,notalk,notalk,FAIL,37000000,60355347.0,163415735.0,2008FAIL,40043484,65319955.0,176857711.0,2.0,2.0
1,10,0,0,1,0,13972,61361,430770,False,16000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0430770,en,The Women,6.62363,/fpTAPMqBimxIaWgxwWBAUxq8GXY.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-12,50007546.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Women,False,4.6,96.0,2008,The Women,ok,ok,PASS,16000000,26902075.0,50103808.0,2008PASS,17316101,29114940.0,54225162.0,2.0,2.0
12,5,7,3,1,10,12797,61729,995039,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",tt0995039,en,Ghost Town,12.994773,/ePrGYQ5SYLSclA8VDo6RvafaYGq.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Pariah', 'id': 11733}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-19,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,He sees dead people... and they annoy him.,Ghost Town,False,6.4,288.0,2008,Ghost Town,notalk,notalk,FAIL,20000000,13252641.0,26612350.0,2008FAIL,21645126,14342754.0,28801384.0,2.0,2.0
3,2,9,21,8,15,12690,61986,800308,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",tt0800308,en,Appaloosa,12.392754,/ar26XwTJz6BPFRricdNpMctyjB0.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Groundswell Productions', 'id': 4205}, {'name': 'Axon Films', 'id': 21106}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-12,20211394.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Feelings get you killed.,Appaloosa,False,6.3,305.0,2008,Appaloosa,notalk,notalk,FAIL,20000000,20211394.0,27735474.0,2008FAIL,21645126,21873909.0,30016892.0,2.0,2.0
3,3,19,5,1,6,12412,61991,1046997,False,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt1046997,en,Miracle at St. Anna,11.221186,/lQ57c15G9TsSL6t5SUtb97zUW4s.jpg,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'On My Own', 'id': 20341}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-15,9323833.0,160.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Miracle at St. Anna,False,6.3,90.0,2008,Miracle at St. Anna,men,men,FAIL,45000000,7916887.0,9110458.0,2008FAIL,48701534,8568101.0,9859851.0,2.0,2.0
2,6,12,84,5,22,13027,62081,1059786,False,80000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",tt1059786,en,Eagle Eye,14.324875,/ej1yxLuhME7PJyGsXJjEMcQGI37.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'K/O Paper Products', 'id': 7296}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'KMP Film Invest', 'id': 20157}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-09-25,178066569.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't walk. Run.,Eagle Eye,False,6.3,1038.0,2008,Eagle Eye,notalk-disagree,notalk,FAIL,80000000,101440743.0,178066569.0,2008FAIL,86580505,109784884.0,192713668.0,2.0,2.0
3,6,14,6,3,10,12182,62155,981227,False,9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0981227,en,Nick and Norah's Infinite Playlist,12.992176,/pM199sJFY0MQo5IcfUFWmAZUlt7.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Depth of Field', 'id': 1473}, {'name': 'Screen Gems', 'id': 3287}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-03,32973937.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every night has a soundtrack.,Nick and Norah's Infinite Playlist,False,6.4,387.0,2008,Nick and Norah&#39;s Infinite Playlist,ok,ok,PASS,10000000,31487293.0,33544594.0,2008PASS,10822563,34077322.0,36303849.0,2.0,2.0
14,10,11,10,3,7,14976,62344,1084950,False,0,"[{'id': 18, 'name': 'Drama'}]",tt1084950,en,Rachel Getting Married,13.44059,/rq1z6yiYW1LTgXZhsyNgmtmOedK.jpg,"[{'name': 'Clinica Estetico', 'id': 1274}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-03,0.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Rachel Getting Married,False,6.1,165.0,2008,Rachel Getting Married,ok,ok,PASS,12000000,12796861.0,13326864.0,2008PASS,12987076,13849484.0,14423083.0,2.0,2.0
8,5,8,17,2,12,13600,62376,970411,False,55000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0970411,en,City of Ember,8.061467,/vtlcA292oROPaG74amLsAhtBNbB.jpg,"[{'name': 'Playtone', 'id': 4171}, {'name': 'Walden Media', 'id': 10221}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-07,17869048.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Escape is the only option,City of Ember,False,6.2,614.0,2008,City of Ember,ok,ok,PASS,38000000,7871693.0,11817059.0,2008PASS,41125740,8519189.0,12789087.0,2.0,2.0
1,5,11,6,2,9,13051,62394,467197,False,35000000,"[{'id': 28, 'name': 'Action'}]",tt0467197,en,Max Payne,10.08043,/7zb2UsXRhcJn0NVk0wGBD2F7ML6.jpg,"[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Firm Films', 'id': 1838}, {'name': 'Collision Entertainment', 'id': 2179}, {'name': 'Abandon Entertainment', 'id': 2724}, {'name': 'Foxtor Productions', 'id': 2725}, {'name': 'Depth Entertainment', 'id': 11995}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-10-15,85416905.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,When a Man Has Lost Everything. He Only has Revenge,Max Payne,False,5.2,625.0,2008,Max Payne,ok,ok,PASS,35000000,40687294.0,85761789.0,2008PASS,37878971,44034081.0,92816237.0,2.0,2.0
3,11,3,0,0,12,4960,62511,383028,False,21000000,"[{'id': 18, 'name': 'Drama'}]",tt0383028,en,"Synecdoche, New York",6.295807,/l3r5MgeN0UUySPbf6aWeUyKGdb2.jpg,"[{'name': 'Likely Story', 'id': 1785}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-24,0.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Synecdoche, New York",False,7.4,286.0,2008,"Synecdoche, New York",dubious,dubious,FAIL,20000000,3083538.0,4383538.0,2008FAIL,21645126,3337178.0,4744112.0,2.0,2.0
0,8,3,7,9,10,12837,62553,416212,False,11000000,"[{'id': 12, 'name': 'Adventure'}]",tt0416212,en,The Secret Life of Bees,6.390463,/zVfDRxBdjZ3YvBKTRgt8NAc7i44.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Overbrook Entertainment', 'id': 12485}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-17,38105395.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Bring Your Girlfriends, Sisters, Mothers and Daughters.",The Secret Life of Bees,False,7.4,159.0,2008,The Secret Life of Bees,ok,ok,PASS,11000000,37770162.0,39984023.0,2008PASS,11904819,40876996.0,43272961.0,2.0,2.0
1,4,11,4,2,5,13812,62733,1082868,False,12000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt1082868,en,Quarantine,6.140116,/diJgLy6vSGbNYNW5jZ1YpX7PHJ4.jpg,"[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Andale Pictures', 'id': 22791}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-10,40855419.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Contain The Truth.,Quarantine,False,5.6,343.0,2008,Quarantine,ok,ok,PASS,12000000,31691811.0,41291811.0,2008PASS,12987076,34298662.0,44688323.0,2.0,2.0
1,2,14,6,3,8,13809,62849,1032755,False,18000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1032755,en,RockNRolla,7.263988,/9tnHUDuUDrNJxJ3raxpKIrnYXlH.jpg,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Toff Guy Films', 'id': 2900}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-09-04,25739015.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,"A story of sex, thugs and rock 'n roll.",RockNRolla,False,6.9,851.0,2008,RocknRolla,notalk,notalk,FAIL,18000000,5700626.0,27794339.0,2008FAIL,19480614,6169538.0,30080599.0,2.0,2.0
1,8,6,1,0,6,11887,62912,962726,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0962726,en,High School Musical 3: Senior Year,7.343504,/ewZpH2QIfPQ0VIn9lPf7MHbLbl4.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-22,0.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,High School Musical 3: Senior Year,False,6.1,858.0,2008,High School Musical 3: Senior Year,ok,ok,PASS,11000000,90559416.0,274392880.0,2008PASS,11904819,98008500.0,296963426.0,2.0,2.0
4,3,10,16,7,8,8338,63033,861689,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0861689,en,Blindness,7.462378,/4TNIXa2GmF5Dx0oPWdN4LULXye8.jpg,"[{'name': 'Rhombus Media', 'id': 164}, {'name': 'O2 Filmes', 'id': 345}, {'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Bee Vine Pictures', 'id': 2439}, {'name': 'Alliance Films', 'id': 2514}, {'name': 'Asmik Ace Entertainment', 'id': 3033}, {'name': 'GAGA', 'id': 3656}, {'name': 'Fox Filmes do Brasil', 'id': 4887}, {'name': 'Ancine', 'id': 11547}, {'name': 'BNDES', 'id': 11548}, {'name': 'Cinema Investment', 'id': 11549}, {'name': 'Corus Entertainment', 'id': 11550}, {'name': 'Movie Central Network', 'id': 11551}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-05-14,19844979.0,121.0,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Blindness,False,6.4,393.0,2008,Blindness,ok,ok,PASS,25000000,3073392.0,20052958.0,2008PASS,27056408,3326198.0,21702440.0,2.0,2.0
35,11,28,12,2,18,3580,63062,824747,False,55000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0824747,en,Changeling,11.672394,/qtte2n6ygA1zVG5kLrjUGui28TJ.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-30,113020255.0,141.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"To find her son, she did what no one else dared.",Changeling,False,7.3,1151.0,2008,Changeling,ok,ok,PASS,55000000,35739802.0,113805580.0,2008PASS,59524097,38679626.0,123166807.0,2.0,2.0
7,2,6,6,1,7,20766,63072,898367,False,32000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt0898367,en,The Road,14.958098,/o34ARieL8kqGzcMnSksJ6OGPRK2.jpg,"[{'name': '2929 Productions', 'id': 846}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Chockstone Pictures', 'id': 13649}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-11-25,27635305.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In a moment the world changed forever.,The Road,False,6.8,1113.0,2009,The Road,notalk-disagree,notalk,FAIL,25000000,8114270.0,27614270.0,2009FAIL,27143290,8809919.0,29981685.0,2.0,2.0
7,2,6,50,0,9,12405,63082,1010048,False,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1010048,en,Slumdog Millionaire,11.258181,/9zknVczWOLhTKnT9nbX2IOCHtZn.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Celador Films', 'id': 3573}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Film4', 'id': 9349}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-05-12,377910544.0,120.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"What does it take to find a lost love? A. Money, B. Luck, C. Smarts, D. Destiny",Slumdog Millionaire,False,7.6,2918.0,2008,Slumdog Millionaire,notalk,notalk,FAIL,14000000,141319928.0,384519665.0,2008FAIL,15151588,152944384.0,416148834.0,2.0,2.0
10,7,15,2,3,12,10764,63113,830515,False,200000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0830515,en,Quantum of Solace,13.67812,/6mlNx0Jiqhg3D7NlANT9pidsgPJ.jpg,"[{'name': 'Eon Productions', 'id': 7576}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-30,586090727.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"For love, for hate, for justice, for revenge.",Quantum of Solace,False,6.1,3015.0,2008,Quantum of Solace,notalk,notalk,FAIL,230000000,169368427.0,591692078.0,2008FAIL,248918952,183300049.0,640362486.0,2.0,2.0
0,4,1,0,0,1,42884,63239,128996,False,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0128996,en,Cinderella,2.102013,/s5d5eU3b7bsm2mU3yYcqfQ6ZpTX.jpg,"[{'name': 'Walt Disney Television', 'id': 670}, {'name': 'Citadel Entertainment', 'id': 3559}, {'name': 'Storyline Entertainment', 'id': 8797}, {'name': 'BrownHouse Productions', 'id': 26423}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-11-02,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cinderella,False,6.1,28.0,1997,Cinderella,ok,ok,PASS,2900000,85000000.0,85000000.0,1997PASS,4208591,123355241.0,123355241.0,4.0,3.0
4,9,32,81,5,15,6972,63853,455824,False,130000000,"[{'id': 18, 'name': 'Drama'}]",tt0455824,en,Australia,9.566135,/lgnwsUpqmEz40guXX92ACETptpB.jpg,"[{'name': 'Bazmark Films', 'id': 240}, {'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'ScreenWest', 'id': 7888}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-11-18,49554002.0,165.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,Welcome to Australia!,Australia,False,6.3,712.0,2008,Australia,men,men,FAIL,130000000,49554002.0,215080810.0,2008FAIL,140693320,53630131.0,232772564.0,2.0,2.0
