castFemalePercentage,crewFemalePercentage,budget_x,revenue_x,movieDatasetRevenueRatio,budget_y,revenue_y,bechdelRevenueRatio,vote_average,vote_count,runtime,binary,nowomen,notalk,men,dubious,ok,clean_test
50.0,50.0,32000000,113019290.0,3.5318528125,32500000,147213697.0,4.5296522154,7.2,835.0,124.0,0,0,1,0,0,0,notalk
47.1,25.0,55000000,168167691.0,3.0575943818,54000000,236569152.0,4.3809102222,7.5,2092.0,123.0,1,0,0,0,0,1,ok
20.8,31.2,6000000,44703995.0,7.4506658333,6000000,72872518.0,12.1454196667,7.3,1031.0,109.0,0,0,1,0,0,0,notalk
48.6,30.8,150000000,333932083.0,2.2262138867,160000000,457318652.0,2.858241575,7.3,3398.0,166.0,0,0,0,0,1,0,dubious
56.2,15.4,70000000,225990978.0,3.2284425429,50000000,323681952.0,6.47363904,6.4,1869.0,104.0,0,0,1,0,0,0,notalk
7.4,10.5,75000000,200276000.0,2.6703466667,90000000,286979869.0,3.1886652111,6.7,1195.0,121.0,0,0,1,0,0,0,notalk
48.7,0.0,80000000,212874442.0,2.660930525,80000000,328459936.0,4.1057492,5.9,924.0,99.0,1,0,0,0,0,1,ok
41.2,21.7,35000000,75225693.0,2.1493055143,45000000,102476440.0,2.2772542222,6.8,824.0,119.0,1,0,0,0,0,1,ok
23.8,10.5,32000000,51155219.0,1.5986005938,50000000,70913558.0,1.41827116,6.7,580.0,137.0,1,0,0,0,0,1,ok
70.0,0.0,41677699,187479518.0,4.4983173855,34000000,220403065.0,6.4824430882,7.5,953.0,100.0,1,0,0,0,0,1,ok
43.8,33.3,30000000,114663461.0,3.8221153667,30000000,173865934.0,5.7955311333,5.9,884.0,89.0,1,0,0,0,0,1,ok
30.8,14.3,15000000,100734718.0,6.7156478667,14000000,154300950.0,11.0214964286,5.3,303.0,101.0,0,0,0,1,0,0,men
35.3,30.8,60000000,57490374.0,0.9581729,60000000,75354878.0,1.2559146333,6.0,610.0,106.0,1,0,0,0,0,1,ok
30.8,10.0,16000000,76514050.0,4.782128125,16000000,120879222.0,7.554951375,4.8,373.0,87.0,1,0,0,0,0,1,ok
50.0,6.7,60000000,124596398.0,2.0766066333,60000000,201323286.0,3.3553881,7.3,1432.0,100.0,1,0,0,0,0,1,ok
28.6,33.3,38000000,45465299.0,1.1964552368,38000000,76223054.0,2.0058698421,5.9,671.0,111.0,1,0,0,0,0,1,ok
45.5,33.3,40000000,177259441.0,4.431486025,40000000,272343896.0,6.8085974,6.2,988.0,129.0,1,0,0,0,0,1,ok
25.0,6.7,75000000,61458982.0,0.8194530933,72500000,123735350.0,1.7066944828,5.6,398.0,146.0,0,0,1,0,0,0,notalk
45.5,38.9,17000000,14899417.0,0.8764362941,21000000,19559962.0,0.9314267619,6.7,189.0,98.0,1,0,0,0,0,1,ok
42.1,0.0,19000000,91379051.0,4.8094237368,17000000,156702790.0,9.2178111765,5.7,566.0,97.0,0,0,0,1,0,0,men
40.0,17.9,41000000,91636986.0,2.235048439,40000000,163169514.0,4.07923785,6.5,531.0,105.0,0,0,0,1,0,0,men
57.1,0.0,50000000,155446362.0,3.10892724,50000000,267816276.0,5.35632552,5.9,1528.0,121.0,0,0,1,0,0,0,notalk
37.5,22.2,13000000,104345682.0,8.0265909231,90000000,335686031.0,3.7298447889,7.4,1020.0,152.0,0,0,0,0,1,0,dubious
43.8,40.0,5000000,16174377.0,3.2348754,5000000,28525116.0,5.7050232,6.5,256.0,102.0,1,0,0,0,0,1,ok
27.3,20.0,175000000,381509870.0,2.1800564,175000000,580038906.0,3.3145080343,6.0,1464.0,94.0,0,0,0,0,1,0,dubious
29.4,23.1,9500000,17164377.0,1.8067765263,9800000,33188050.0,3.3865357143,6.4,748.0,107.0,0,0,0,1,0,0,men
20.0,31.8,85000000,363164265.0,4.2725207647,85000000,518128530.0,6.0956297647,6.5,2426.0,107.0,0,0,1,0,0,0,notalk
33.3,46.2,50000000,36348784.0,0.72697568,50000000,45490118.0,0.90980236,7.2,678.0,116.0,0,1,0,0,0,0,nowomen
54.2,35.3,20000000,136267476.0,6.8133738,40000000,203641975.0,5.091049375,6.1,1388.0,102.0,1,0,0,0,0,1,ok
21.2,32.0,70000000,319131050.0,4.559015,70000000,437802770.0,6.2543252857,7.9,6598.0,153.0,0,0,0,0,1,0,dubious
31.8,37.5,60000000,87784194.0,1.4630699,60000000,128463344.0,2.1410557333,6.7,489.0,127.0,1,0,0,0,0,1,ok
28.6,16.7,5000000,9760104.0,1.9520208,5000000,15686236.0,3.1372472,7.6,1831.0,97.0,0,0,1,0,0,0,notalk
33.3,30.8,35000000,27409889.0,0.7831396857,35000000,42880163.0,1.2251475143,7.1,330.0,105.0,1,0,0,0,0,1,ok
23.3,16.7,150000000,373062864.0,2.48708576,150000000,554708917.0,3.6980594467,6.2,4086.0,107.0,0,0,0,0,1,0,dubious
33.3,12.5,1700000,1007962.0,0.5929188235,1300000,1701680.0,1.3089846154,5.2,83.0,77.0,0,0,0,0,1,0,dubious
26.5,22.2,150000000,385680446.0,2.5712029733,140000000,643410465.0,4.5957890357,7.4,4574.0,127.0,1,0,0,0,0,1,ok
9.4,31.2,150000000,356613439.0,2.3774229267,150000000,624251692.0,4.1616779467,6.5,2183.0,138.0,0,1,0,0,0,0,nowomen
38.5,21.4,200000000,371353001.0,1.856765005,200000000,496951008.0,2.48475504,5.9,2496.0,115.0,0,0,0,1,0,0,men
16.7,42.9,20000000,5530764.0,0.2765382,20000000,9063512.0,0.4531756,6.8,206.0,114.0,0,0,0,0,1,0,dubious
45.5,63.6,60000000,31720158.0,0.5286693,60000000,70174310.0,1.1695718333,6.6,237.0,109.0,0,0,1,0,0,0,notalk
47.8,9.1,30000000,90810892.0,3.0270297333,30000000,133489112.0,4.4496370667,6.2,995.0,99.0,1,0,0,0,0,1,ok
0.0,17.2,175000000,735099082.0,4.2005661829,175000000,1024546785.0,5.8545530571,7.8,7048.0,96.0,0,0,1,0,0,0,notalk
63.6,0.0,20000000,18599102.0,0.9299551,20000000,35839861.0,1.79199305,6.0,194.0,90.0,0,0,1,0,0,0,notalk
29.7,17.6,35000000,459270619.0,13.1220176857,35000000,746875974.0,21.3393135429,7.2,6324.0,100.0,0,0,1,0,0,0,notalk
33.3,0.0,800000,1984662.0,2.4808275,800000,2240762.0,2.8009525,6.1,313.0,91.0,0,0,0,1,0,0,men
11.1,23.1,100000000,150166126.0,1.50166126,110000000,217816682.0,1.9801516545,6.2,971.0,106.0,0,1,0,0,0,0,nowomen
74.3,43.8,40000000,317375031.0,7.934375775,40000000,478667748.0,11.9666937,6.7,1858.0,108.0,0,0,0,1,0,0,men
10.0,20.0,15000000,42000000.0,2.8,15000000,66912034.0,4.4608022667,7.2,1881.0,131.0,0,0,1,0,0,0,notalk
18.8,26.7,150000000,836297228.0,5.5753148533,210000000,1238631569.0,5.8982455667,6.0,3192.0,150.0,1,0,0,0,0,1,ok
41.2,16.7,15000000,35097815.0,2.3398543333,15000000,40413412.0,2.6942274667,6.8,365.0,92.0,0,0,0,0,1,0,dubious
22.7,26.7,80000000,214104620.0,2.67630775,102500000,307484603.0,2.9998497854,6.5,1371.0,140.0,0,0,1,0,0,0,notalk
42.9,0.0,90000000,886686817.0,9.8520757444,90000000,1083542400.0,12.03936,6.5,2330.0,94.0,0,0,1,0,0,0,notalk
46.7,6.7,30000000,95714875.0,3.1904958333,27500000,145873232.0,5.3044811636,7.1,614.0,109.0,1,0,0,0,0,1,ok
52.9,38.5,7500000,60722734.0,8.0963645333,7500000,93194584.0,12.4259445333,7.2,2993.0,95.0,0,0,1,0,0,0,notalk
41.5,35.7,250000000,933959197.0,3.735836788,250000000,1236375684.0,4.945502736,7.4,5435.0,153.0,1,0,0,0,0,1,ok
33.3,20.0,30000000,64352607.0,2.1450869,30000000,72042214.0,2.4014071333,6.3,885.0,123.0,0,0,1,0,0,0,notalk
36.1,57.1,38000000,205298907.0,5.4026028158,38000000,294145256.0,7.7406646316,6.4,1005.0,96.0,0,0,0,1,0,0,men
50.0,13.3,14000000,22852638.0,1.6323312857,14000000,38330920.0,2.7379228571,6.2,355.0,98.0,0,0,0,0,1,0,dubious
18.2,16.7,30000000,210819611.0,7.0273203667,30000000,330842862.0,11.0280954,7.3,3451.0,112.0,0,0,1,0,0,0,notalk
83.3,38.5,40000000,129540499.0,3.238512475,40000000,220771545.0,5.519288625,6.6,579.0,123.0,1,0,0,0,0,1,ok
15.8,25.0,175000000,302469017.0,1.7283943829,175000000,452670515.0,2.5866886571,5.6,1988.0,118.0,0,0,1,0,0,0,notalk
35.3,44.4,39000000,101229792.0,2.5956356923,39000000,162081481.0,4.1559354103,6.7,815.0,107.0,0,0,0,0,1,0,dubious
20.0,16.7,150000000,292817841.0,1.95211894,150000000,406826455.0,2.7121763667,5.1,519.0,88.0,0,0,1,0,0,0,notalk
12.5,23.1,30000000,48428063.0,1.6142687667,30000000,80309893.0,2.6769964333,6.6,1291.0,79.0,0,1,0,0,0,0,nowomen
35.3,18.2,33000000,20645327.0,0.6256159697,40000000,27364284.0,0.6841071,6.5,783.0,108.0,0,0,1,0,0,0,notalk
4.2,31.6,24000000,68729358.0,2.86372325,24000000,99776413.0,4.1573505417,5.9,755.0,93.0,0,1,0,0,0,0,nowomen
61.1,45.5,16000000,31556061.0,1.9722538125,16000000,49036959.0,3.0648099375,5.3,858.0,100.0,1,0,0,0,0,1,ok
19.0,14.3,22000000,35424826.0,1.6102193636,22000000,75087989.0,3.4130904091,6.0,305.0,108.0,0,0,1,0,0,0,notalk
43.8,18.8,40000000,186167139.0,4.654178475,40000000,253862327.0,6.346558175,5.4,851.0,82.0,1,0,0,0,0,1,ok
40.7,12.9,50000000,40828540.0,0.8165708,50000000,55597590.0,1.1119518,5.6,778.0,95.0,0,0,1,0,0,0,notalk
25.8,16.7,100000000,242988466.0,2.42988466,100000000,361697952.0,3.61697952,6.5,1799.0,90.0,0,0,1,0,0,0,notalk
31.2,60.0,8500000,4440055.0,0.5223594118,8500000,21705317.0,2.5535667059,6.8,111.0,119.0,1,0,0,0,0,1,ok
60.0,11.1,15000,193355800.0,12890.3866666667,450000,302101844.0,671.3374311111,5.9,1351.0,86.0,0,0,0,0,1,0,dubious
16.7,0.0,20000000,17436509.0,0.87182545,20000000,33484928.0,1.6742464,7.0,168.0,120.0,0,0,1,0,0,0,notalk
26.7,53.3,7000000,31430334.0,4.4900477143,7000000,39589358.0,5.6556225714,6.6,492.0,105.0,0,0,0,1,0,0,men
62.5,100.0,15000000,16633035.0,1.108869,15000000,31899514.0,2.1266342667,6.7,366.0,111.0,1,0,0,0,0,1,ok
22.7,33.3,18500000,31912793.0,1.7250158378,18500000,51130515.0,2.7638116216,6.0,523.0,100.0,0,0,0,1,0,0,men
39.1,18.8,80000000,122444772.0,1.53055965,80000000,158246122.0,1.978076525,5.9,1219.0,89.0,0,0,1,0,0,0,notalk
42.9,0.0,23600000,102391382.0,4.3386178814,23600000,177826882.0,7.5350373729,7.2,3655.0,88.0,1,0,0,0,0,1,ok
11.1,31.6,40000000,12206028.0,0.3051507,35000000,22530384.0,0.6437252571,5.3,225.0,101.0,1,0,0,0,0,1,ok
69.2,33.3,7500000,26096852.0,3.4795802667,7500000,42227650.0,5.6303533333,6.9,423.0,100.0,1,0,0,0,0,1,ok
43.8,41.7,15000000,40105542.0,2.6737028,15000000,73990162.0,4.9326774667,4.7,302.0,99.0,1,0,0,0,0,1,ok
25.0,0.0,100000000,100086793.0,1.00086793,100000000,176357123.0,1.76357123,6.4,580.0,101.0,0,0,1,0,0,0,notalk
27.8,14.3,53000000,126690726.0,2.3903910566,53000000,204517508.0,3.8588209057,7.2,1522.0,109.0,0,0,1,0,0,0,notalk
38.5,5.3,25000000,163670000.0,6.5468,30000000,250666120.0,8.3555373333,6.7,1246.0,109.0,0,0,0,1,0,0,men
4.0,7.7,8000000,10629321.0,1.328665125,8000000,20546374.0,2.56829675,5.8,264.0,118.0,0,1,0,0,0,0,nowomen
21.4,0.0,65000000,44091067.0,0.6783241077,65000000,63644081.0,0.9791397077,6.1,420.0,94.0,0,0,0,0,1,0,dubious
17.6,14.3,40000000,46471023.0,1.161775575,40000000,67501841.0,1.687546025,7.5,1206.0,87.0,0,0,1,0,0,0,notalk
28.6,21.9,200000000,769653595.0,3.848267975,200000000,954520706.0,4.77260353,5.6,4994.0,158.0,0,0,1,0,0,0,notalk
61.5,40.0,30000000,33333531.0,1.1111177,25000000,41393873.0,1.65575492,5.4,610.0,115.0,1,0,0,0,0,1,ok
36.4,28.6,10000000,42333295.0,4.2333295,10000000,75705044.0,7.5705044,5.8,451.0,98.0,1,0,0,0,0,1,ok
83.3,50.0,10000000,47536959.0,4.7536959,10000000,116289372.0,11.6289372,6.9,426.0,110.0,1,0,0,0,0,1,ok
30.8,0.0,6500000,1521261.0,0.2340401538,6500000,2519320.0,0.3875876923,7.0,120.0,113.0,0,0,1,0,0,0,notalk
20.0,25.0,40000000,60462347.0,1.511558675,50000000,99745766.0,1.99491532,6.2,384.0,99.0,0,0,1,0,0,0,notalk
33.3,25.0,26000000,43318349.0,1.6660903462,26000000,73588027.0,2.8303087308,6.8,650.0,104.0,1,0,0,0,0,1,ok
52.6,14.3,29000000,309208309.0,10.6623554828,35000000,561665270.0,16.0475791429,7.2,1626.0,129.0,0,0,0,1,0,0,men
30.0,0.0,70000000,104945765.0,1.4992252143,60000000,151190173.0,2.5198362167,5.6,573.0,91.0,0,0,1,0,0,0,notalk
54.5,57.9,65000000,93525586.0,1.4388551692,95000000,139008680.0,1.4632492632,6.6,1101.0,136.0,1,0,0,0,0,1,ok
25.0,17.4,60000000,122233971.0,2.03723285,49000000,161982728.0,3.3057699592,7.0,1150.0,134.0,0,0,1,0,0,0,notalk
28.6,10.0,105000000,267045765.0,2.543293,105000000,375398277.0,3.5752216857,6.7,1293.0,97.0,1,0,0,0,0,1,ok
7.1,25.0,20000000,22942221.0,1.14711105,20000000,39649914.0,1.9824957,5.5,211.0,88.0,0,1,0,0,0,0,nowomen
37.5,26.3,237000000,2787965087.0,11.7635657679,425000000,3544426607.0,8.3398273106,7.2,12114.0,162.0,0,0,0,1,0,0,men
61.5,0.0,80000000,53825515.0,0.6728189375,80000000,73185823.0,0.9148227875,5.1,169.0,112.0,0,0,0,1,0,0,men
54.5,45.5,85000000,219103655.0,2.5776900588,85000000,337350119.0,3.9688249294,6.2,370.0,121.0,1,0,0,0,0,1,ok
15.8,23.5,90000000,524028679.0,5.8225408778,90000000,707466891.0,7.8607432333,7.0,5883.0,128.0,0,0,1,0,0,0,notalk
22.2,20.0,1500000,32000.0,0.0213333333,1500000,35781.0,0.023854,6.6,187.0,93.0,0,1,0,0,0,0,nowomen
41.7,5.0,20000000,51416464.0,2.5708232,20000000,81503154.0,4.0751577,6.0,646.0,98.0,0,0,1,0,0,0,notalk
28.6,7.7,26000000,67918658.0,2.6122560769,26000000,109022177.0,4.1931606538,5.2,643.0,100.0,1,0,0,0,0,1,ok
6.2,17.4,80000000,74901339.0,0.9362667375,60000000,124522587.0,2.07537645,6.2,496.0,117.0,0,0,1,0,0,0,notalk
37.5,11.1,13000000,10652035.0,0.8193873077,13000000,17182144.0,1.3217033846,6.4,514.0,98.0,0,0,1,0,0,0,notalk
58.8,50.0,3000000,2357852.0,0.7859506667,3000000,6296967.0,2.098989,6.9,256.0,123.0,1,0,0,0,0,1,ok
47.8,40.0,52000000,216485654.0,4.1631856538,52000000,328054982.0,6.3087496538,5.7,1043.0,125.0,1,0,0,0,0,1,ok
23.8,29.4,80000000,294804195.0,3.6850524375,80000000,424844007.0,5.3105500875,7.8,6559.0,138.0,0,0,1,0,0,0,notalk
50.0,12.5,12000000,1644755.0,0.1370629167,12000000,1100944.0,0.0917453333,6.5,84.0,111.0,1,0,0,0,0,1,ok
60.0,28.1,95000000,226497209.0,2.3841811474,95000000,315235433.0,3.3182677158,6.0,2079.0,118.0,0,0,0,0,1,0,dubious
31.6,0.0,30000000,55583804.0,1.8527934667,37000000,100785391.0,2.7239294865,5.3,518.0,107.0,0,0,1,0,0,0,notalk
22.2,11.8,45000000,60222298.0,1.3382732889,45000000,81074040.0,1.8016453333,6.7,681.0,128.0,0,0,0,1,0,0,men
40.0,0.0,28000000,45236543.0,1.6155908214,28000000,75290470.0,2.6889453571,5.5,351.0,94.0,1,0,0,0,0,1,ok
11.1,15.4,70000000,39041505.0,0.5577357857,70000000,39611715.0,0.5658816429,6.9,404.0,127.0,0,0,1,0,0,0,notalk
24.0,13.6,20000000,54956140.0,2.747807,19000000,94079729.0,4.9515646842,6.2,649.0,101.0,1,0,0,0,0,1,ok
12.5,29.4,25000000,114977104.0,4.59908416,25000000,191377252.0,7.65509008,6.6,1302.0,115.0,0,1,0,0,0,0,nowomen
48.5,30.8,200000000,1025491110.0,5.12745555,200000000,1358582220.0,6.7929111,6.4,4773.0,108.0,1,0,0,0,0,1,ok
4.8,28.6,100000000,94882889.0,0.94882889,100000000,133020357.0,1.33020357,6.4,730.0,115.0,0,1,0,0,0,0,nowomen
25.0,30.0,17000000,29536299.0,1.7374293529,17000000,66396826.0,3.9056956471,6.2,296.0,133.0,0,0,1,0,0,0,notalk
16.7,11.1,7300000,10329747.0,1.4150338356,7300000,8112821.0,1.1113453425,6.7,351.0,103.0,0,0,1,0,0,0,notalk
50.0,36.4,16000000,56032889.0,3.5020555625,16000000,75574360.0,4.7233975,6.9,980.0,113.0,1,0,0,0,0,1,ok
42.9,27.3,32000000,18409891.0,0.5753090937,32000000,32137245.0,1.0042889062,6.2,627.0,111.0,1,0,0,0,0,1,ok
39.3,30.0,27000000,29000000.0,1.0740740741,27000000,42564655.0,1.5764687037,6.1,580.0,109.0,1,0,0,0,0,1,ok
44.4,15.4,36000000,64572262.0,1.7936739444,36000000,113479817.0,3.1522171389,5.9,911.0,101.0,0,0,1,0,0,0,notalk
68.8,33.3,15000000,8459458.0,0.5639638667,13000000,12750427.0,0.9808020769,5.9,514.0,96.0,0,0,0,1,0,0,men
27.3,31.2,165000000,494878759.0,2.9992652061,165000000,712452222.0,4.3178922545,7.5,4319.0,98.0,1,0,0,0,0,1,ok
25.0,12.5,33000000,14000000.0,0.4242424242,42000000,13016615.0,0.3099194048,6.8,150.0,100.0,0,0,0,0,1,0,dubious
35.7,25.0,125000000,232713139.0,1.861705112,125000000,656429776.0,5.251438208,5.6,2280.0,106.0,0,0,0,0,1,0,dubious
21.7,20.8,28000000,96188903.0,3.4353179643,28000000,145598838.0,5.1999585,7.1,4747.0,117.0,0,0,1,0,0,0,notalk
57.1,22.2,55000000,152263880.0,2.7684341818,55000000,250980437.0,4.5632806727,5.9,1148.0,97.0,1,0,0,0,0,1,ok
58.8,20.0,10000000,2995811.0,0.2995811,9500000,8852305.0,0.9318215789,6.3,262.0,106.0,1,0,0,0,0,1,ok
32.1,40.0,15000000,75700498.0,5.0466998667,15000000,140957936.0,9.3971957333,5.9,369.0,92.0,1,0,0,0,0,1,ok
15.4,0.0,25000000,23580000.0,0.9432,25000000,50305450.0,2.012218,6.2,522.0,97.0,0,0,1,0,0,0,notalk
43.2,28.0,200000000,623933331.0,3.119666655,170000000,935994662.0,5.5058509529,6.6,6969.0,124.0,1,0,0,0,0,1,ok
18.5,18.2,200000000,310669540.0,1.5533477,210000000,427946154.0,2.0378388286,6.2,1434.0,140.0,0,0,0,0,1,0,dubious
44.4,27.3,3500000,16566240.0,4.7332114286,1000000,26304132.0,26.304132,6.9,911.0,112.0,0,0,0,1,0,0,men
11.1,8.3,150000000,335154643.0,2.2343642867,200000000,425819352.0,2.12909676,6.2,2372.0,116.0,0,1,0,0,0,0,nowomen
55.0,18.2,100000000,288347692.0,2.88347692,95000000,390028470.0,4.1055628421,5.5,434.0,146.0,1,0,0,0,0,1,ok
40.9,18.8,40000000,90029656.0,2.2507414,40000000,152609401.0,3.815235025,5.9,626.0,109.0,0,0,1,0,0,0,notalk
66.7,33.3,35000000,77477008.0,2.2136288,35000000,112771186.0,3.2220338857,5.7,468.0,106.0,1,0,0,0,0,1,ok
15.8,25.8,110000000,177238796.0,1.6112617818,110000000,254463270.0,2.3133024545,6.2,1737.0,117.0,0,1,0,0,0,0,nowomen
27.8,5.6,200000000,1066969703.0,5.334848515,200000000,1478764336.0,7.39382168,7.6,4710.0,103.0,0,0,0,0,1,0,dubious
57.1,57.1,2000000,13831503.0,6.9157515,2000000,22663055.0,11.3315275,6.8,575.0,100.0,1,0,0,0,0,1,ok
40.0,0.0,165000000,752600867.0,4.5612173758,165000000,994981460.0,6.0301906667,6.0,2021.0,93.0,0,0,1,0,0,0,notalk
47.2,29.4,68000000,698491347.0,10.2719315735,68000000,1000122432.0,14.7076828235,5.9,2382.0,124.0,1,0,0,0,0,1,ok
33.3,11.1,13000000,754249.0,0.0580191538,16000000,675994.0,0.042249625,7.2,397.0,161.0,0,0,1,0,0,0,notalk
22.2,0.0,150000000,318502923.0,2.12335282,150000000,451486068.0,3.00990712,4.7,1180.0,103.0,0,0,1,0,0,0,notalk
9.1,26.9,40000000,126248813.0,3.156220325,40000000,179235077.0,4.480876925,6.0,1231.0,107.0,0,1,0,0,0,0,nowomen
40.0,16.7,69000000,543513985.0,7.8770142754,69000000,795009018.0,11.5218698261,7.1,6595.0,95.0,1,0,0,0,0,1,ok
25.9,11.1,160000000,825532764.0,5.159579775,160000000,1125160611.0,7.0322538188,8.1,14075.0,148.0,0,0,0,0,1,0,dubious
50.0,0.0,80000000,271430189.0,3.3928773625,75000000,434224616.0,5.7896615467,6.0,1746.0,102.0,1,0,0,0,0,1,ok
33.3,0.0,150000000,215283742.0,1.4352249467,160000000,278301982.0,1.7393873875,5.9,1526.0,109.0,0,0,1,0,0,0,notalk
33.3,22.0,117000000,261930431.0,2.2387216325,117000000,338565082.0,2.8937186496,5.9,1583.0,109.0,0,0,0,1,0,0,men
33.3,21.1,40000000,357852395.0,8.946309875,40000000,535683236.0,13.3920809,6.2,1675.0,140.0,0,0,0,0,1,0,dubious
50.0,60.0,3500000,34705850.0,9.9159571429,4000000,57086834.0,14.2717085,6.5,512.0,106.0,1,0,0,0,0,1,ok
35.0,18.2,110000000,293329073.0,2.6666279364,130000000,414024835.0,3.1848064231,6.2,2125.0,100.0,1,0,0,0,0,1,ok
38.9,0.0,69000000,86387857.0,1.2519979275,69000000,159822839.0,2.316273029,5.5,542.0,114.0,0,0,1,0,0,0,notalk
30.8,50.0,35000000,93246388.0,2.6641825143,35000000,126997507.0,3.6285002,6.0,450.0,109.0,1,0,0,0,0,1,ok
44.0,0.0,44000000,48190704.0,1.0952432727,44000000,79684347.0,1.8110078864,6.8,589.0,99.0,0,0,1,0,0,0,notalk
21.4,0.0,100000000,170432927.0,1.70432927,100000000,290156448.0,2.90156448,6.1,1406.0,107.0,0,1,0,0,0,0,nowomen
13.3,18.8,80000000,274470394.0,3.430879925,82000000,371336698.0,4.5284963171,6.0,2977.0,103.0,0,0,1,0,0,0,notalk
43.5,0.0,60000000,47664559.0,0.7944093167,85000000,79701076.0,0.9376597176,7.2,2185.0,112.0,1,0,0,0,0,1,ok
27.8,20.0,5000000,1000000.0,0.2,4200000,9122722.0,2.1720766667,6.7,240.0,113.0,0,0,1,0,0,0,notalk
15.0,13.3,12000000,6814789.0,0.5678990833,15000000,6747140.0,0.4498093333,6.0,394.0,97.0,0,0,1,0,0,0,notalk
44.4,25.0,4500000,744816.0,0.1655146667,4500000,562894.0,0.1250875556,6.3,30.0,97.0,1,0,0,0,0,1,ok
42.9,14.3,1800000,67738090.0,37.6322722222,1800000,111200250.0,61.7779166667,5.6,330.0,87.0,1,0,0,0,0,1,ok
46.7,25.0,19000000,49830607.0,2.6226635263,19000000,77616930.0,4.0851015789,5.9,599.0,101.0,0,0,0,1,0,0,men
33.3,22.2,20000000,31327899.0,1.56639495,12500000,70925603.0,5.67404824,6.3,1171.0,105.0,1,0,0,0,0,1,ok
44.4,35.7,32000000,42045846.0,1.3139326875,32000000,57794464.0,1.806077,6.0,271.0,102.0,1,0,0,0,0,1,ok
41.2,22.2,40000000,224920315.0,5.623007875,40000000,321884829.0,8.047120725,7.1,3492.0,120.0,0,0,1,0,0,0,notalk
18.5,25.0,37000000,154026136.0,4.1628685405,37000000,244753143.0,6.6149498108,7.0,1516.0,125.0,0,0,1,0,0,0,notalk
45.9,44.4,8000000,74952305.0,9.369038125,8000000,134602185.0,16.825273125,6.7,2282.0,92.0,1,0,0,0,0,1,ok
60.0,16.7,60000000,204594016.0,3.4099002667,60000000,286420871.0,4.7736811833,5.8,655.0,133.0,1,0,0,0,0,1,ok
31.2,0.0,70000000,134748021.0,1.9249717286,70000000,189906235.0,2.7129462143,5.8,504.0,133.0,0,0,0,0,1,0,dubious
41.2,33.3,8000000,6491240.0,0.811405,8000000,12991954.0,1.62399425,6.9,691.0,101.0,0,0,1,0,0,0,notalk
28.6,14.3,20000000,24145613.0,1.20728065,20000000,40405334.0,2.0202667,6.7,656.0,116.0,0,0,1,0,0,0,notalk
26.3,14.3,35000000,60251371.0,1.7214677429,35000000,120075760.0,3.430736,6.8,103.0,123.0,1,0,0,0,0,1,ok
20.0,23.1,10000000,33583175.0,3.3583175,10000000,97033769.0,9.7033769,5.8,836.0,80.0,1,0,0,0,0,1,ok
66.7,16.7,20000000,32005248.0,1.6002624,20000000,58540998.0,2.9270499,6.0,380.0,105.0,1,0,0,0,0,1,ok
50.0,0.0,500000,4242978.0,8.485956,500000,5877031.0,11.754062,6.2,597.0,94.0,0,1,0,0,0,0,nowomen
47.6,23.1,12500000,6732980.0,0.5386384,12500000,16931248.0,1.35449984,7.0,195.0,107.0,1,0,0,0,0,1,ok
66.7,22.2,15000000,9455232.0,0.6303488,15000000,13944164.0,0.9296109333,6.8,755.0,104.0,1,0,0,0,0,1,ok
0.0,0.0,18000000,5602431.0,0.3112461667,16500000,123660704.0,7.4945881212,7.2,177.0,80.0,0,1,0,0,0,0,nowomen
39.3,33.3,58000000,71664962.0,1.2356027931,60000000,286819855.0,4.7803309167,6.6,2858.0,111.0,0,0,0,1,0,0,men
50.0,36.4,3000000,177512032.0,59.1706773333,3000000,262264939.0,87.4216463333,5.7,734.0,91.0,1,0,0,0,0,1,ok
23.1,31.4,65000000,211780824.0,3.2581665231,65000000,312278086.0,4.8042782462,6.2,1737.0,95.0,0,0,1,0,0,0,notalk
47.4,11.8,18000000,35692920.0,1.98294,18000000,79070460.0,4.3928033333,7.0,2668.0,94.0,0,0,0,0,1,0,dubious
12.5,22.2,130000000,321887208.0,2.4760554462,130000000,470303061.0,3.6177158538,6.7,1968.0,95.0,0,1,0,0,0,0,nowomen
60.0,21.7,13000000,327803731.0,25.2156716154,13000000,438221388.0,33.7093375385,7.3,4562.0,108.0,1,0,0,0,0,1,ok
30.8,0.0,22000000,24188922.0,1.0994964545,50000000,37594994.0,0.75189988,6.5,239.0,108.0,1,0,0,0,0,1,ok
16.7,38.9,100000000,167805466.0,1.67805466,95000000,251074551.0,2.6428900105,6.3,1193.0,98.0,0,0,0,0,1,0,dubious
41.7,0.0,40000000,58785180.0,1.4696295,40000000,91052706.0,2.27631765,6.1,420.0,102.0,1,0,0,0,0,1,ok
50.0,31.2,30000000,51148651.0,1.7049550333,30000000,88404567.0,2.9468189,6.9,927.0,133.0,1,0,0,0,0,1,ok
20.0,25.0,8000000,3453043.0,0.431630375,8000000,218676.0,0.0273345,6.4,218.0,98.0,0,0,1,0,0,0,notalk
35.3,41.7,250000000,954305868.0,3.817223472,125000000,1252383016.0,10.019064128,7.5,5708.0,146.0,1,0,0,0,0,1,ok
19.2,20.8,15000000,414211549.0,27.6141032667,15000000,569618615.0,37.9745743333,7.6,2817.0,118.0,1,0,0,0,0,1,ok
